user_id,num_posts,num_likes,num_comments,num_shares
7520,9,224,406,132
7521,5,188,210,221
7522,7,772,115,114
7523,6,221,170,262
7524,5,964,436,174
7525,6,618,71,208
7526,6,600,72,244
7527,6,955,450,97
7528,6,89,352,134
7529,5,402,193,209
7530,6,971,417,63
7531,3,56,418,262
7532,2,519,465,90
7533,11,457,154,270
7534,8,401,496,33
7535,8,872,235,193
7536,1,394,154,266
7537,7,957,485,197
7538,6,157,447,9
7539,3,126,294,210
7540,9,516,187,202
7541,7,983,208,91
7542,5,236,72,108
7543,4,332,95,11
7544,6,823,406,120
7545,6,35,491,219
7546,1,624,333,4
7547,7,154,10,274
7548,4,543,3,235
7549,4,909,50,36
7550,6,936,293,27
7551,2,117,50,299
7552,5,321,47,170
7553,2,515,463,196
7554,5,266,291,239
7555,5,361,280,215
7556,1,484,132,119
7557,7,815,329,275
7558,3,229,68,133
7559,4,420,360,219
7560,2,396,337,127
7561,5,712,374,267
7562,4,809,22,116
7563,6,410,485,86
7564,2,321,13,62
7565,2,302,179,6
7566,7,474,86,256
7567,2,843,380,218
7568,7,523,47,149
7569,2,450,354,42
7570,7,537,312,294
7571,7,718,160,202
7572,6,410,293,170
7573,7,498,448,148
7574,7,108,5,116
7575,4,162,148,14
7576,4,12,26,165
7577,2,126,324,278
7578,3,757,474,90
7579,4,823,491,210
7580,5,767,133,236
7581,3,452,295,203
7582,4,170,152,278
7583,2,885,498,178
7584,6,208,324,247
7585,4,761,189,45
7586,3,338,78,248
7587,7,851,45,237
7588,5,58,431,245
7589,9,982,421,93
7590,7,506,60,59
7591,3,267,80,168
7592,4,479,272,253
7593,8,668,47,6
7594,7,516,32,234
7595,5,944,17,275
7596,3,447,35,171
7597,6,882,309,299
7598,2,554,386,139
7599,11,577,88,58
7600,4,133,354,233
7601,7,212,364,161
7602,7,98,147,243
7603,6,270,99,299
7604,7,657,362,80
7605,4,48,30,295
7606,2,174,20,129
7607,8,513,127,188
7608,5,900,356,20
7609,5,804,289,139
7610,3,488,229,251
7611,4,5,184,77
7612,2,754,164,222
7613,7,553,256,87
7614,6,306,56,139
7615,1,466,310,216
7616,4,527,158,227
7617,6,715,22,13
7618,7,727,106,151
7619,6,72,101,153
7620,4,66,368,195
7621,4,592,330,63
7622,10,541,486,167
7623,5,26,303,156
7624,8,599,403,145
7625,8,425,356,195
7626,3,575,390,122
7627,6,433,98,96
7628,7,806,129,65
7629,6,390,250,267
7630,5,328,224,277
7631,6,655,295,141
7632,2,55,407,264
7633,4,266,358,201
7634,4,392,457,262
7635,2,768,109,185
7636,3,811,8,275
7637,5,546,121,78
7638,5,595,298,179
7639,5,178,352,114
7640,8,775,50,215
7641,3,582,212,193
7642,3,548,461,19
7643,5,100,49,280
7644,1,467,342,120
7645,5,644,203,35
7646,5,203,149,2
7647,3,276,91,46
7648,4,467,90,139
7649,5,516,9,187
7650,4,22,209,224
7651,8,696,471,283
7652,3,326,194,74
7653,5,576,387,80
7654,7,920,29,231
7655,8,658,468,30
7656,5,769,149,248
7657,1,907,91,196
7658,4,937,200,110
7659,3,536,363,193
7660,4,379,296,76
7661,4,991,488,19
7662,1,943,143,10
7663,3,849,439,131
7664,10,125,484,179
7665,2,670,68,46
7666,4,441,141,121
7667,5,828,435,138
7668,8,43,13,49
7669,4,776,174,216
7670,2,660,271,208
7671,2,693,358,52
7672,5,358,42,141
7673,4,198,67,17
7674,4,652,254,108
7675,7,723,420,226
7676,5,652,141,252
7677,3,307,40,102
7678,2,795,86,94
7679,4,356,328,186
7680,5,88,407,49
7681,4,173,74,188
7682,3,687,475,144
7683,5,364,18,123
7684,4,473,466,53
7685,7,235,267,264
7686,8,224,302,159
7687,5,359,97,277
7688,3,423,139,295
7689,7,53,130,247
7690,8,666,413,155
7691,7,334,185,224
7692,6,898,366,21
7693,6,604,173,228
7694,1,94,178,162
7695,3,314,354,283
7696,3,487,14,66
7697,4,374,298,85
7698,2,887,405,37
7699,10,17,264,180
7700,4,663,347,102
7701,4,828,348,86
7702,7,998,38,5
7703,3,636,230,141
7704,4,885,486,35
7705,5,952,464,76
7706,7,811,323,43
7707,6,686,56,237
7708,4,967,451,44
7709,4,220,262,111
7710,6,879,1,261
7711,2,420,53,109
7712,3,36,420,210
7713,6,328,457,226
7714,2,940,465,46
7715,4,669,411,21
7716,4,142,58,66
7717,6,743,429,240
7718,5,971,446,204
7719,4,371,418,103
7720,5,892,354,12
7721,9,488,370,76
7722,9,922,93,11
7723,8,302,212,4
7724,7,558,57,204
7725,6,926,216,126
7726,5,204,140,252
7727,3,270,326,14
7728,4,181,389,65
7729,6,708,211,293
7730,2,809,300,207
7731,5,630,132,224
7732,2,573,165,97
7733,0,280,427,54
7734,9,11,231,216
7735,2,264,24,217
7736,6,636,337,239
7737,5,857,471,103
7738,6,292,398,269
7739,7,136,199,142
7740,6,196,332,162
7741,4,694,422,158
7742,5,813,47,200
7743,7,454,51,262
7744,4,936,59,293
7745,2,94,472,214
7746,5,235,278,13
7747,6,612,452,280
7748,6,6,307,116
7749,4,388,341,261
7750,2,947,238,19
7751,5,124,277,80
7752,5,208,24,95
7753,5,714,182,186
7754,2,676,238,133
7755,6,827,63,166
7756,4,291,320,137
7757,1,986,3,136
7758,5,512,307,228
7759,8,505,116,161
7760,8,640,415,204
7761,5,717,52,74
7762,7,500,25,214
7763,8,443,99,188
7764,1,475,206,206
7765,4,808,418,116
7766,5,448,485,266
7767,1,903,218,12
7768,7,40,13,70
7769,3,942,417,94
7770,3,378,59,240
7771,3,874,152,21
7772,9,857,53,37
7773,4,931,254,141
7774,3,92,410,261
7775,1,103,20,237
7776,5,364,431,30
7777,4,240,34,50
7778,5,259,179,19
7779,8,169,453,134
7780,2,257,482,241
7781,2,249,153,116
7782,2,989,142,154
7783,1,814,4,12
7784,8,915,473,4
7785,11,29,160,64
7786,2,81,408,144
7787,3,285,120,164
7788,2,877,208,145
7789,7,354,435,258
7790,9,256,171,244
7791,4,313,275,127
7792,4,834,233,221
7793,5,534,311,223
7794,2,940,321,77
7795,7,231,118,16
7796,4,405,7,82
7797,6,304,338,174
7798,5,374,63,67
7799,5,252,156,141
7800,2,943,431,66
7801,6,574,377,223
7802,8,815,146,138
7803,5,43,136,257
7804,3,562,71,272
7805,5,189,368,169
7806,9,751,14,124
7807,2,718,481,278
7808,7,892,323,32
7809,4,552,318,213
7810,7,463,90,77
7811,8,666,421,105
7812,3,479,302,19
7813,3,609,268,110
7814,7,56,479,180
7815,6,169,98,144
7816,8,779,499,135
7817,8,465,367,262
7818,4,849,301,240
7819,5,571,291,164
7820,6,575,9,29
7821,3,771,438,51
7822,4,481,22,84
7823,6,422,278,169
7824,5,402,67,154
7825,5,874,427,258
7826,6,701,132,15
7827,6,940,3,204
7828,4,60,413,70
7829,9,243,104,242
7830,6,414,435,116
7831,0,176,224,97
7832,2,670,239,41
7833,5,553,231,121
7834,1,943,396,223
7835,5,19,117,108
7836,3,111,17,288
7837,5,723,415,28
7838,7,607,416,113
7839,7,531,313,230
7840,6,15,125,193
7841,6,506,317,7
7842,1,56,198,42
7843,7,274,397,112
7844,6,734,103,267
7845,5,12,111,39
7846,3,758,13,4
7847,6,531,265,109
7848,3,362,104,256
7849,3,331,442,160
7850,7,432,499,187
7851,4,238,294,72
7852,3,409,228,230
7853,5,546,173,33
7854,5,168,401,71
7855,4,393,402,288
7856,6,331,487,55
7857,3,279,489,75
7858,3,200,106,82
7859,8,836,292,230
7860,3,158,238,148
7861,8,437,2,195
7862,4,313,247,235
7863,7,97,438,176
7864,3,827,134,10
7865,3,876,326,122
7866,3,10,244,217
7867,7,584,51,132
7868,7,213,437,59
7869,3,39,37,157
7870,0,438,62,65
7871,3,430,319,143
7872,5,987,375,209
7873,2,444,5,89
7874,7,719,201,11
7875,6,585,127,25
7876,5,33,307,250
7877,4,61,121,241
7878,9,78,121,26
7879,6,977,171,52
7880,4,172,419,84
7881,5,606,420,175
7882,10,516,319,292
7883,4,306,246,44
7884,3,352,431,202
7885,7,57,282,130
7886,10,122,108,76
7887,5,604,192,156
7888,3,2,384,160
7889,3,22,431,16
7890,5,265,340,266
7891,8,814,164,122
7892,5,799,250,289
7893,3,888,347,222
7894,4,47,48,235
7895,4,922,310,123
7896,6,252,38,292
7897,4,547,163,149
7898,5,87,193,34
7899,6,309,449,14
7900,5,531,67,268
7901,7,642,257,28
7902,6,196,320,15
7903,6,386,496,0
7904,5,935,103,33
7905,3,250,273,103
7906,5,827,168,288
7907,4,965,353,142
7908,3,462,218,185
7909,3,378,122,290
7910,4,709,227,180
7911,5,22,166,203
7912,3,699,153,57
7913,4,797,458,76
7914,2,166,103,148
7915,2,167,2,38
7916,2,559,176,0
7917,4,212,27,48
7918,1,812,483,298
7919,6,36,143,87
7920,9,405,482,69
7921,7,51,122,246
7922,7,769,115,62
7923,3,13,21,79
7924,6,529,335,239
7925,4,113,96,84
7926,9,177,332,80
7927,7,782,48,66
7928,5,804,283,87
7929,2,385,235,97
7930,4,118,399,258
7931,4,874,63,166
7932,1,851,187,266
7933,10,329,193,223
7934,5,580,25,285
7935,7,31,169,66
7936,4,961,475,175
7937,6,747,386,103
7938,2,752,107,295
7939,8,312,276,227
7940,4,245,287,271
7941,3,316,197,159
7942,4,772,196,189
7943,5,852,23,229
7944,3,657,254,213
7945,4,815,64,101
7946,3,295,278,39
7947,3,67,79,205
7948,7,863,7,198
7949,5,995,44,136
7950,6,55,472,152
7951,9,899,365,132
7952,7,656,138,4
7953,6,51,56,267
7954,8,636,11,217
7955,3,446,492,244
7956,7,937,71,201
7957,5,416,393,86
7958,10,981,62,112
7959,5,785,162,293
7960,8,410,37,164
7961,11,127,276,233
7962,4,974,50,152
7963,4,444,401,59
7964,5,24,401,66
7965,4,60,377,115
7966,5,905,153,67
7967,5,335,19,163
7968,12,387,280,280
7969,4,639,478,7
7970,1,670,209,280
7971,7,762,463,29
7972,5,799,244,114
7973,3,663,428,187
7974,3,314,247,228
7975,3,913,441,46
7976,6,991,490,177
7977,7,884,273,41
7978,6,603,47,177
7979,8,202,13,262
7980,7,199,390,3
7981,4,704,251,104
7982,4,885,165,172
7983,5,897,112,286
7984,3,916,63,79
7985,4,635,284,60
7986,2,115,86,172
7987,4,978,494,2
7988,4,681,233,2
7989,6,989,248,82
7990,12,500,112,259
7991,4,638,225,58
7992,1,871,182,34
7993,2,408,80,178
7994,7,564,428,153
7995,3,392,465,165
7996,6,169,274,67
7997,4,243,385,242
7998,2,795,92,276
7999,6,932,193,168
8000,7,60,465,88
8001,3,58,486,258
8002,5,927,105,236
8003,6,936,99,189
8004,9,74,35,216
8005,6,504,183,223
8006,6,369,148,83
8007,3,212,224,14
8008,4,125,62,193
8009,6,151,385,253
8010,3,576,382,244
8011,4,719,201,29
8012,5,115,142,166
8013,7,599,445,234
8014,6,521,267,245
8015,8,479,258,184
8016,5,859,253,6
8017,3,561,387,85
8018,5,608,264,214
8019,3,763,429,22
8020,4,574,41,261
8021,1,997,201,185
8022,3,597,30,13
8023,2,192,164,283
8024,4,354,266,260
8025,4,57,188,55
8026,3,492,282,120
8027,1,203,429,152
8028,4,503,69,131
8029,2,301,234,28
8030,3,344,93,232
8031,1,283,298,110
8032,5,119,482,113
8033,6,464,300,262
8034,8,207,401,42
8035,5,735,305,155
8036,3,826,261,39
8037,7,492,140,292
8038,7,771,229,275
8039,4,622,267,200
8040,4,635,262,162
8041,5,680,141,137
8042,4,112,200,240
8043,4,571,98,58
8044,5,317,302,148
8045,4,522,262,298
8046,1,531,38,232
8047,5,217,183,298
8048,3,134,212,215
8049,6,350,402,128
8050,7,573,122,173
8051,3,902,282,126
8052,4,630,60,62
8053,5,831,65,150
8054,5,697,307,273
8055,5,643,439,282
8056,5,199,397,43
8057,3,242,356,173
8058,5,141,288,60
8059,3,248,107,139
8060,4,853,139,226
8061,7,662,242,271
8062,5,856,340,99
8063,5,803,93,116
8064,2,496,341,191
8065,6,89,321,122
8066,2,791,476,268
8067,1,593,151,127
8068,4,20,223,7
8069,5,62,172,183
8070,6,302,203,135
8071,8,324,246,214
8072,5,782,182,172
8073,9,926,378,151
8074,2,729,454,20
8075,3,259,52,140
8076,3,894,449,3
8077,6,643,359,220
8078,13,171,274,195
8079,4,625,178,148
8080,6,444,337,72
8081,5,190,97,104
8082,3,82,125,131
8083,4,153,193,24
8084,9,433,44,6
8085,4,416,383,172
8086,2,899,357,4
8087,6,696,423,295
8088,5,238,210,276
8089,5,829,389,161
8090,9,101,434,90
8091,6,855,168,251
8092,3,990,430,60
8093,5,161,144,201
8094,6,637,406,118
8095,4,801,39,110
8096,3,641,328,204
8097,0,298,420,55
8098,5,327,357,192
8099,3,432,84,72
8100,7,532,185,166
8101,4,651,404,25
8102,2,547,410,273
8103,7,890,394,14
8104,2,768,38,277
8105,3,507,221,3
8106,4,425,190,20
8107,6,358,27,45
8108,11,143,339,88
8109,5,560,174,278
8110,6,517,236,272
8111,9,123,46,95
8112,4,736,109,239
8113,0,780,485,65
8114,6,172,387,238
8115,6,520,188,217
8116,3,738,273,290
8117,8,667,177,59
8118,4,703,92,261
8119,7,417,419,200
8120,7,159,90,83
8121,6,118,244,25
8122,6,960,0,232
8123,6,870,34,161
8124,1,88,260,238
8125,6,691,115,73
8126,5,329,261,221
8127,8,449,59,259
8128,1,131,99,225
8129,2,536,132,264
8130,8,591,235,68
8131,6,62,159,8
8132,7,807,422,280
8133,6,107,254,39
8134,3,836,236,194
8135,2,695,94,280
8136,3,662,39,145
8137,9,595,236,186
8138,4,386,235,161
8139,2,383,297,60
8140,8,320,73,241
8141,6,893,222,239
8142,4,306,391,56
8143,9,759,346,193
8144,6,280,28,70
8145,4,207,443,161
8146,4,808,333,53
8147,5,516,22,64
8148,3,739,3,244
8149,6,191,243,199
8150,4,645,33,296
8151,5,587,104,152
8152,4,813,165,240
8153,4,918,316,220
8154,2,621,26,51
8155,5,165,82,247
8156,2,900,158,70
8157,5,60,386,143
8158,7,641,476,276
8159,6,2,332,217
8160,4,646,154,4
8161,0,345,170,72
8162,3,459,443,239
8163,5,433,95,274
8164,9,955,301,190
8165,3,960,240,5
8166,7,704,497,13
8167,4,352,292,207
8168,6,61,120,1
8169,5,309,194,17
8170,6,244,230,34
8171,2,998,133,249
8172,5,507,58,81
8173,8,52,130,280
8174,6,520,499,56
8175,9,640,460,15
8176,7,398,394,132
8177,3,856,26,279
8178,2,107,244,234
8179,8,803,129,127
8180,3,393,319,62
8181,7,374,231,172
8182,6,561,171,124
8183,2,414,75,79
8184,4,498,54,110
8185,5,723,238,166
8186,5,68,120,283
8187,4,475,423,122
8188,5,97,331,260
8189,5,614,406,204
8190,10,869,191,14
8191,3,15,478,104
8192,3,78,440,48
8193,2,744,9,259
8194,3,742,290,13
8195,0,297,133,218
8196,6,409,88,86
8197,4,669,478,219
8198,9,257,254,299
8199,6,962,181,163
8200,6,210,221,159
8201,5,183,379,64
8202,5,919,206,191
8203,4,194,493,3
8204,4,39,322,125
8205,7,702,81,256
8206,7,452,119,123
8207,1,314,311,209
8208,2,991,336,76
8209,10,60,59,216
8210,7,691,269,20
8211,5,478,173,168
8212,5,843,271,296
8213,8,746,370,9
8214,7,35,282,116
8215,4,227,234,196
8216,7,542,420,171
8217,5,736,480,186
8218,4,122,60,165
8219,5,262,373,229
8220,4,122,403,279
8221,5,217,280,151
8222,6,345,177,231
8223,4,275,57,274
8224,6,97,77,115
8225,9,928,420,74
8226,4,466,132,86
8227,6,912,309,78
8228,2,484,292,84
8229,8,5,329,99
8230,2,122,9,126
8231,3,85,264,31
8232,4,741,333,265
8233,5,502,288,100
8234,7,80,476,287
8235,4,915,407,83
8236,11,361,69,294
8237,2,425,56,178
8238,6,702,25,143
8239,3,766,166,294
8240,3,40,171,227
8241,5,729,319,191
8242,5,347,494,175
8243,7,113,431,25
8244,6,876,194,50
8245,4,199,47,101
8246,3,134,39,109
8247,7,198,173,153
8248,3,156,351,19
8249,3,322,473,204
8250,4,911,258,70
8251,5,510,459,151
8252,5,844,397,66
8253,8,305,252,194
8254,10,849,210,15
8255,6,43,259,222
8256,7,716,254,160
8257,5,798,139,205
8258,5,322,482,177
8259,2,221,373,88
8260,1,258,250,114
8261,5,601,406,58
8262,4,449,239,296
8263,0,614,130,190
8264,4,993,2,83
8265,5,357,124,129
8266,6,716,230,262
8267,4,842,297,125
8268,7,868,248,204
8269,3,262,463,135
8270,4,26,460,258
8271,4,6,146,32
8272,8,263,155,247
8273,3,355,293,154
8274,5,553,116,266
8275,7,220,136,266
8276,5,852,183,273
8277,5,153,109,91
8278,6,572,400,73
8279,4,275,134,169
8280,5,220,455,258
8281,8,590,100,287
8282,5,86,115,35
8283,2,590,118,212
8284,7,50,203,54
8285,3,841,53,116
8286,4,897,27,24
8287,4,239,383,152
8288,3,371,449,7
8289,7,127,239,52
8290,5,797,255,235
8291,1,228,155,9
8292,3,346,24,77
8293,5,912,253,128
8294,7,194,346,185
8295,6,967,98,275
8296,1,938,206,232
8297,2,100,176,71
8298,2,304,431,253
8299,4,3,379,293
8300,4,983,226,169
8301,12,796,430,251
8302,3,711,61,6
8303,4,161,416,205
8304,9,239,491,19
8305,6,392,169,25
8306,4,185,86,88
8307,5,80,26,55
8308,0,585,229,197
8309,9,919,379,254
8310,4,695,7,227
8311,3,748,189,61
8312,4,725,371,240
8313,9,80,421,291
8314,6,734,370,275
8315,5,875,3,26
8316,4,700,53,296
8317,5,200,175,84
8318,5,974,452,51
8319,6,702,399,250
8320,3,681,316,214
8321,4,882,145,195
8322,1,221,248,119
8323,2,16,108,202
8324,4,710,428,296
8325,4,237,273,229
8326,6,748,391,288
8327,3,345,28,227
8328,6,244,148,37
8329,5,449,486,145
8330,0,303,309,48
8331,3,732,90,15
8332,3,112,46,213
8333,8,453,193,84
8334,5,416,323,241
8335,6,805,431,299
8336,5,256,203,30
8337,2,54,79,94
8338,7,438,88,154
8339,4,137,150,168
8340,6,371,272,113
8341,6,822,316,258
8342,6,606,179,94
8343,6,124,41,161
8344,5,23,366,215
8345,5,455,50,137
8346,7,795,237,56
8347,5,91,384,165
8348,7,495,404,204
8349,5,363,184,100
8350,7,562,291,261
8351,7,893,257,141
8352,4,941,278,221
8353,7,711,187,230
8354,3,156,487,240
8355,5,658,186,294
8356,11,92,193,201
8357,4,378,42,53
8358,4,718,442,153
8359,6,478,201,225
8360,4,4,106,284
8361,5,432,72,61
8362,7,91,220,166
8363,4,310,89,200
8364,3,45,119,277
8365,7,142,163,145
8366,2,761,315,164
8367,1,455,220,160
8368,2,995,387,236
8369,3,223,20,47
8370,2,166,96,248
8371,8,998,478,25
8372,2,405,374,144
8373,7,317,475,259
8374,2,196,355,8
8375,5,841,352,265
8376,4,670,3,240
8377,3,932,387,39
8378,0,662,160,176
8379,2,735,141,18
8380,4,727,495,36
8381,6,899,392,224
8382,5,298,87,241
8383,5,37,319,30
8384,3,654,189,52
8385,5,10,88,32
8386,5,280,134,16
8387,8,409,493,64
8388,4,501,475,254
8389,4,550,260,66
8390,4,55,365,172
8391,7,946,12,227
8392,8,868,246,87
8393,10,355,385,232
8394,6,928,249,239
8395,3,111,83,205
8396,5,363,395,36
8397,4,147,116,282
8398,2,497,90,147
8399,4,307,262,107
8400,2,545,161,69
8401,6,300,148,178
8402,6,331,187,109
8403,4,611,337,166
8404,3,771,393,29
8405,6,780,421,46
8406,7,58,185,174
8407,8,322,55,49
8408,2,436,486,283
8409,4,504,427,286
8410,1,400,212,200
8411,3,454,463,251
8412,5,377,370,193
8413,5,556,447,46
8414,6,302,147,172
8415,4,205,305,128
8416,5,863,309,193
8417,5,623,429,118
8418,7,752,494,22
8419,2,409,39,229
8420,6,926,151,88
8421,4,879,494,47
8422,4,123,84,101
8423,3,670,107,134
8424,4,463,313,171
8425,11,315,286,225
8426,3,512,117,103
8427,2,173,177,3
8428,5,801,137,268
8429,2,217,83,281
8430,5,693,269,84
8431,9,698,18,288
8432,7,605,29,262
8433,6,40,312,206
8434,11,50,271,6
8435,2,516,21,298
8436,7,343,309,175
8437,6,905,83,217
8438,5,677,325,153
8439,4,930,108,75
8440,7,705,426,115
8441,5,988,224,183
8442,4,658,488,167
8443,3,677,402,65
8444,7,436,4,103
8445,9,375,70,142
8446,2,233,481,43
8447,7,561,275,222
8448,3,333,398,139
8449,6,859,37,133
8450,6,673,128,122
8451,3,899,117,223
8452,11,60,4,99
8453,6,878,481,137
8454,6,856,437,79
8455,4,500,84,39
8456,4,758,316,220
8457,5,246,77,107
8458,4,965,400,112
8459,7,731,124,174
8460,6,357,381,13
8461,11,392,75,129
8462,1,691,282,190
8463,4,337,453,292
8464,8,926,358,101
8465,1,853,495,237
8466,3,67,280,277
8467,17,160,346,262
8468,5,611,428,260
8469,5,826,129,153
8470,10,418,149,91
8471,5,268,351,46
8472,6,590,309,65
8473,2,188,144,241
8474,3,96,188,148
8475,3,987,484,252
8476,10,303,65,257
8477,5,865,244,273
8478,6,165,243,230
8479,5,960,118,218
8480,1,565,153,191
8481,2,158,439,196
8482,6,48,160,264
8483,10,464,0,141
8484,5,661,39,67
8485,6,223,170,192
8486,3,924,299,295
8487,3,192,189,149
8488,2,47,291,14
8489,2,603,439,178
8490,3,104,422,159
8491,8,961,472,222
8492,9,280,396,214
8493,3,20,294,144
8494,4,484,125,161
8495,8,793,483,46
8496,6,871,267,169
8497,7,640,20,49
8498,6,415,86,108
8499,4,584,401,180
8500,3,173,268,13
8501,6,752,274,66
8502,6,260,418,229
8503,6,167,45,19
8504,5,144,111,150
8505,7,564,184,22
8506,4,220,417,51
8507,8,619,499,200
8508,1,338,189,21
8509,8,871,55,210
8510,8,796,128,68
8511,8,882,440,195
8512,3,587,109,148
8513,5,647,341,132
8514,3,106,155,230
8515,3,554,131,76
8516,11,734,484,253
8517,4,142,198,217
8518,5,161,74,207
8519,4,601,203,123
8520,5,893,423,10
8521,8,930,52,66
8522,3,988,38,50
8523,7,928,290,57
8524,3,352,481,75
8525,2,227,337,181
8526,5,276,393,254
8527,3,989,50,48
8528,8,658,373,148
8529,4,95,191,234
8530,4,497,206,233
8531,8,0,314,276
8532,2,178,281,80
8533,8,160,112,84
8534,9,537,114,15
8535,3,937,258,147
8536,6,309,332,101
8537,5,44,353,221
8538,7,666,238,65
8539,4,818,16,61
8540,3,27,320,120
8541,5,211,205,190
8542,6,519,256,159
8543,5,857,87,268
8544,4,926,373,169
8545,4,4,312,265
8546,6,522,379,174
8547,1,340,10,196
8548,3,199,66,218
8549,8,665,204,57
8550,3,633,310,243
8551,4,187,85,249
8552,4,301,40,24
8553,7,139,494,70
8554,12,746,104,60
8555,2,12,442,172
8556,6,713,29,26
8557,8,371,280,186
8558,2,348,255,298
8559,2,263,454,27
8560,6,425,319,276
8561,1,101,216,161
8562,5,704,102,84
8563,5,392,408,46
8564,4,643,449,282
8565,3,352,161,270
8566,4,310,438,4
8567,6,873,185,272
8568,7,499,255,56
8569,3,212,85,47
8570,6,378,181,238
8571,4,838,116,297
8572,5,54,384,143
8573,8,95,246,84
8574,8,312,145,203
8575,10,184,271,288
8576,8,422,183,167
8577,7,667,201,164
8578,4,665,158,74
8579,2,504,47,27
8580,5,612,123,106
8581,10,353,332,157
8582,6,72,161,114
8583,7,837,161,223
8584,3,21,233,90
8585,10,200,375,252
8586,6,172,59,263
8587,3,654,75,42
8588,7,448,420,288
8589,3,351,39,54
8590,7,494,144,20
8591,6,145,168,15
8592,2,266,311,68
8593,7,994,437,146
8594,4,864,462,106
8595,0,387,396,166
8596,4,33,173,29
8597,6,303,71,27
8598,9,82,400,268
8599,2,559,138,238
8600,8,843,39,66
8601,2,295,173,63
8602,8,698,64,57
8603,6,483,31,265
8604,5,943,107,256
8605,5,296,179,0
8606,2,405,265,79
8607,7,366,363,215
8608,3,319,114,3
8609,6,203,442,271
8610,4,48,398,198
8611,2,629,130,24
8612,3,694,249,266
8613,5,603,136,198
8614,9,270,135,52
8615,5,643,73,38
8616,6,647,379,130
8617,7,478,7,198
8618,4,894,271,2
8619,10,827,266,2
8620,5,638,278,22
8621,10,345,439,214
8622,7,898,311,41
8623,2,742,149,132
8624,3,902,359,40
8625,5,846,401,61
8626,2,211,294,27
8627,1,912,386,8
8628,3,891,135,144
8629,7,223,132,64
8630,8,521,346,231
8631,9,79,260,270
8632,4,111,18,110
8633,0,793,464,261
8634,5,277,380,246
8635,2,398,60,113
8636,7,511,301,113
8637,4,569,145,221
8638,2,763,444,210
8639,3,827,187,57
8640,5,331,385,22
8641,5,166,177,26
8642,4,898,446,74
8643,6,443,326,14
8644,8,692,176,280
8645,5,407,113,30
8646,7,438,207,266
8647,1,513,454,279
8648,5,707,17,269
8649,2,406,363,23
8650,4,381,89,68
8651,5,58,220,110
8652,4,568,143,153
8653,5,982,45,93
8654,4,711,102,297
8655,5,425,93,101
8656,8,619,408,111
8657,3,139,391,47
8658,5,200,63,249
8659,9,586,141,115
8660,8,236,277,85
8661,8,478,371,27
8662,2,512,77,29
8663,10,866,90,1
8664,1,565,34,291
8665,0,759,103,276
8666,5,810,434,61
8667,1,957,75,27
8668,6,910,426,287
8669,6,518,468,185
8670,1,411,330,69
8671,7,751,130,124
8672,5,773,456,150
8673,5,787,106,158
8674,6,855,438,18
8675,2,937,274,199
8676,2,995,425,7
8677,4,549,444,254
8678,9,701,278,215
8679,5,843,207,204
8680,4,770,259,125
8681,6,155,95,40
8682,5,11,448,178
8683,10,758,3,6
8684,6,847,186,179
8685,11,171,217,71
8686,7,526,346,218
8687,1,373,122,234
8688,7,310,359,258
8689,3,94,335,144
8690,3,244,285,260
8691,2,980,357,72
8692,5,337,160,69
8693,6,943,207,135
8694,3,773,416,175
8695,9,63,19,83
8696,2,720,478,281
8697,3,726,47,57
8698,3,546,26,280
8699,4,465,159,270
8700,5,10,469,266
8701,3,790,483,95
8702,5,312,154,223
8703,4,80,280,5
8704,5,581,65,1
8705,3,983,493,22
8706,4,369,229,92
8707,7,164,214,6
8708,7,62,243,29
8709,4,79,11,79
8710,4,988,100,0
8711,7,28,173,204
8712,7,499,228,256
8713,5,681,241,61
8714,3,667,303,79
8715,2,911,212,242
8716,4,450,111,43
8717,1,617,361,8
8718,6,983,202,88
8719,5,273,340,37
8720,8,943,36,21
8721,10,400,131,168
8722,4,240,89,257
8723,5,329,211,128
8724,3,228,444,9
8725,5,664,326,98
8726,4,355,101,87
8727,6,494,430,177
8728,8,303,474,235
8729,2,342,46,173
8730,5,177,119,201
8731,9,18,16,101
8732,9,969,287,115
8733,10,330,393,203
8734,7,40,177,187
8735,3,260,458,22
8736,3,261,442,278
8737,7,386,273,72
8738,3,300,193,131
8739,10,229,418,220
8740,5,586,5,154
8741,5,700,2,198
8742,5,111,198,42
8743,4,362,34,225
8744,4,745,238,11
8745,5,175,76,90
8746,6,407,101,85
8747,7,365,449,73
8748,3,559,65,290
8749,5,409,50,287
8750,4,176,123,211
8751,6,473,199,156
8752,3,727,72,218
8753,2,743,161,10
8754,8,438,166,28
8755,3,899,350,123
8756,8,48,476,107
8757,4,969,304,147
8758,3,609,174,42
8759,3,811,291,69
8760,7,796,21,135
8761,1,281,470,172
8762,6,466,332,189
8763,7,468,226,182
8764,6,210,171,90
8765,6,126,194,193
8766,1,316,188,14
8767,5,295,244,288
8768,0,613,498,266
8769,5,18,136,168
8770,5,721,303,78
8771,5,653,273,218
8772,9,290,89,233
8773,8,849,381,114
8774,3,859,156,12
8775,3,146,431,148
8776,8,88,139,266
8777,8,846,166,13
8778,8,239,406,249
8779,3,880,274,186
8780,0,898,23,68
8781,5,854,491,276
8782,5,433,362,107
8783,3,748,299,191
8784,9,651,349,80
8785,11,95,94,196
8786,2,181,210,24
8787,5,859,468,280
8788,8,737,304,139
8789,4,192,110,10
