user_id,num_friends,messages_sent,group_activities_participated
4768,121,721,0
4769,188,158,8
4770,47,348,9
4771,53,996,6
4772,116,257,6
4773,67,339,0
4774,134,871,1
4775,12,710,4
4776,22,621,5
4777,152,881,1
4778,189,25,8
4779,152,950,5
4780,109,49,8
4781,11,996,9
4782,147,525,8
4783,43,436,6
4784,62,149,5
4785,150,361,8
4786,168,815,6
4787,110,113,0
4788,6,270,3
4789,93,296,5
4790,187,915,6
4791,120,345,3
4792,71,175,9
4793,141,105,6
4794,192,504,3
4795,134,660,4
4796,90,926,6
4797,199,685,8
4798,35,506,9
4799,112,544,4
4800,93,295,4
4801,166,580,9
4802,135,620,8
4803,31,221,4
4804,105,416,8
4805,23,443,6
4806,41,22,5
4807,57,404,0
4808,170,422,1
4809,13,798,2
4810,105,122,1
4811,30,861,4
4812,87,198,3
4813,173,531,7
4814,145,960,4
4815,74,271,6
4816,24,676,0
4817,116,663,2
4818,96,940,5
4819,50,161,5
4820,94,339,4
4821,99,978,9
4822,152,884,6
4823,60,263,5
4824,148,586,7
4825,98,479,2
4826,161,834,0
4827,107,313,4
4828,89,562,9
4829,58,231,8
4830,55,423,6
4831,90,914,3
4832,121,958,6
4833,139,217,7
4834,196,691,2
4835,18,131,6
4836,173,995,1
4837,68,344,8
4838,133,288,1
4839,12,973,6
4840,183,966,3
4841,138,537,5
4842,22,783,1
4843,45,50,5
4844,73,248,4
4845,137,907,7
4846,84,862,2
4847,128,87,1
4848,70,634,3
4849,103,391,2
4850,22,612,1
4851,41,523,6
4852,7,163,8
4853,101,717,0
4854,126,210,0
4855,174,235,3
4856,109,201,5
4857,119,591,7
4858,105,458,9
4859,32,746,8
4860,48,765,2
4861,147,431,3
4862,166,32,8
4863,73,356,2
4864,192,519,4
4865,91,26,7
4866,123,541,2
4867,37,523,5
4868,55,475,3
4869,50,12,0
4870,101,840,0
4871,64,874,7
4872,56,88,3
4873,154,536,9
4874,19,509,7
4875,182,939,0
4876,183,79,3
4877,133,73,9
4878,33,984,4
4879,166,389,5
4880,57,807,3
4881,7,442,3
4882,52,30,7
4883,152,384,2
4884,69,141,3
4885,139,115,3
4886,24,845,8
4887,93,333,1
4888,47,496,5
4889,113,814,9
4890,189,863,1
4891,125,372,2
4892,87,694,9
4893,49,984,2
4894,76,911,4
4895,139,691,1
4896,179,761,5
4897,5,496,1
4898,64,201,8
4899,78,308,4
4900,124,751,6
4901,187,175,7
4902,172,141,9
4903,7,345,6
4904,104,552,7
4905,15,991,6
4906,47,560,0
4907,49,232,6
4908,12,178,8
4909,171,907,2
4910,120,264,8
4911,175,721,9
4912,107,193,8
4913,165,132,5
4914,33,449,2
4915,150,725,5
4916,125,129,7
4917,178,833,6
4918,12,626,0
4919,136,216,2
4920,113,532,8
4921,177,667,1
4922,19,442,1
4923,57,940,1
4924,199,715,0
4925,68,179,3
4926,193,172,4
4927,82,413,3
4928,60,460,4
4929,154,728,6
4930,26,707,8
4931,176,654,6
4932,130,927,1
4933,59,384,1
4934,175,824,4
4935,152,347,3
4936,25,181,7
4937,13,789,2
4938,13,798,2
4939,126,606,3
4940,76,263,2
4941,83,735,0
4942,26,475,0
4943,176,332,8
4944,187,446,2
4945,39,994,4
4946,159,910,9
4947,162,716,6
4948,83,383,1
4949,193,476,0
4950,9,174,6
4951,16,55,8
4952,167,619,5
4953,182,510,7
4954,137,635,0
4955,135,861,2
4956,32,368,6
4957,26,63,3
4958,35,151,5
4959,159,142,4
4960,139,743,5
4961,153,926,6
4962,168,344,9
4963,61,191,3
4964,81,807,3
4965,20,635,4
4966,19,466,5
4967,173,38,3
4968,164,311,1
4969,183,776,1
4970,151,1,9
4971,177,814,4
4972,64,201,0
4973,136,315,7
4974,17,525,1
4975,163,63,9
4976,75,493,1
4977,80,302,5
4978,83,1,6
4979,92,482,8
4980,180,944,8
4981,76,906,9
4982,5,917,4
4983,194,776,1
4984,79,48,6
4985,156,300,8
4986,171,114,9
4987,198,169,0
4988,191,254,0
4989,101,43,8
4990,21,319,1
4991,196,573,2
4992,115,453,1
4993,177,204,4
4994,6,127,0
4995,183,352,9
4996,106,802,7
4997,123,178,7
4998,5,753,0
4999,84,772,2
5000,17,311,8
5001,80,482,4
5002,171,165,5
5003,15,931,5
5004,191,903,7
5005,68,595,7
5006,5,17,3
5007,195,457,4
5008,90,561,4
5009,20,235,1
5010,57,731,9
5011,56,59,8
5012,7,321,8
5013,141,408,7
5014,158,576,0
5015,15,504,0
5016,109,177,2
5017,55,90,3
5018,49,582,9
5019,110,225,7
5020,33,356,7
5021,154,186,4
5022,132,937,2
5023,32,841,0
5024,53,99,8
5025,193,372,1
5026,111,290,1
5027,172,101,8
5028,147,201,7
5029,71,700,2
5030,89,271,7
5031,92,83,1
5032,108,56,4
5033,195,737,1
5034,100,308,7
5035,193,696,2
5036,51,393,9
5037,171,456,4
5038,121,302,6
5039,110,855,4
5040,128,900,2
5041,53,613,2
5042,152,708,4
5043,98,108,3
5044,173,491,2
5045,188,588,2
5046,124,881,9
5047,160,429,3
5048,14,645,7
5049,109,603,7
5050,160,100,4
5051,77,245,2
5052,7,828,4
5053,139,388,1
5054,152,385,8
5055,69,176,0
5056,85,411,7
5057,116,60,1
5058,154,594,1
5059,193,939,8
5060,33,387,1
5061,167,56,9
5062,92,923,8
5063,110,89,7
5064,63,341,5
5065,193,819,4
5066,147,277,5
5067,12,945,0
5068,40,81,8
5069,43,613,7
5070,40,521,6
5071,28,308,0
5072,29,803,7
5073,71,317,7
5074,48,125,0
5075,75,520,2
5076,121,533,7
5077,177,725,2
5078,66,921,3
5079,34,833,7
5080,191,439,7
5081,113,366,9
5082,84,754,5
5083,93,901,6
5084,94,13,8
5085,154,664,4
5086,89,943,2
5087,79,729,7
5088,95,892,6
5089,106,122,5
5090,180,850,3
5091,179,39,0
5092,193,801,4
5093,29,5,5
5094,102,1,5
5095,121,887,3
5096,152,339,3
5097,57,388,2
5098,19,240,1
5099,18,602,5
5100,195,526,2
5101,198,355,7
5102,155,264,1
5103,64,857,7
5104,136,134,8
5105,147,152,3
5106,53,36,4
5107,176,667,0
5108,19,684,4
5109,108,640,7
5110,33,451,7
5111,101,293,9
5112,57,996,9
5113,139,557,6
5114,26,91,4
5115,8,522,6
5116,62,791,7
5117,113,240,7
5118,73,736,6
5119,144,521,1
5120,191,844,0
5121,90,513,6
5122,45,755,4
5123,155,673,6
5124,190,968,9
5125,159,256,8
5126,124,881,0
5127,70,674,8
5128,44,195,5
5129,168,55,5
5130,151,376,3
5131,140,794,7
5132,158,92,2
5133,20,257,1
5134,176,258,5
5135,179,309,8
5136,193,17,2
5137,28,466,9
5138,10,265,1
5139,83,86,9
5140,71,874,8
5141,159,175,3
5142,114,915,2
5143,118,668,1
5144,66,772,1
5145,72,638,5
5146,11,491,6
5147,105,372,8
5148,94,879,6
5149,11,540,2
5150,70,237,6
5151,121,243,7
5152,175,981,8
5153,108,715,8
5154,60,882,7
5155,96,780,8
5156,186,856,4
5157,180,127,2
5158,46,790,2
5159,197,733,7
5160,22,612,2
5161,23,853,7
5162,116,300,2
5163,177,101,7
5164,24,709,3
5165,162,880,9
5166,98,512,4
5167,11,5,9
5168,27,216,1
5169,19,201,4
5170,167,108,4
5171,28,170,5
5172,199,72,9
5173,53,593,6
5174,49,816,5
5175,126,374,0
5176,20,740,8
5177,186,159,7
5178,160,116,9
5179,58,431,1
5180,94,697,6
5181,168,801,7
5182,189,620,3
5183,184,456,3
5184,35,931,0
5185,34,434,1
5186,171,506,2
5187,131,963,3
5188,27,818,1
5189,127,734,2
5190,56,214,2
5191,148,261,9
5192,132,840,8
5193,25,468,3
5194,17,606,2
5195,94,300,5
5196,77,487,4
5197,74,166,9
5198,192,728,5
5199,26,402,6
5200,24,721,0
5201,93,276,4
5202,101,874,1
5203,46,982,7
5204,64,623,4
5205,171,332,0
5206,12,115,5
5207,16,68,3
5208,193,631,4
5209,32,977,5
5210,175,344,8
5211,148,950,3
5212,34,749,4
5213,179,779,0
5214,58,196,5
5215,74,651,7
5216,126,128,0
5217,49,688,5
5218,189,28,5
5219,29,857,1
5220,60,992,9
5221,87,560,5
5222,193,912,8
5223,34,98,9
5224,46,930,0
5225,169,830,0
5226,155,643,0
5227,96,660,3
5228,30,546,9
5229,6,694,2
5230,72,712,3
5231,110,485,5
5232,171,564,9
5233,44,327,9
5234,121,131,0
5235,168,432,4
5236,154,711,9
5237,75,790,0
5238,28,232,7
5239,149,809,4
5240,35,981,9
5241,93,756,7
5242,168,193,5
5243,9,931,7
5244,174,461,5
5245,85,227,7
5246,89,661,9
5247,35,494,0
5248,166,160,5
5249,32,358,0
5250,116,691,7
5251,157,662,4
5252,67,918,3
5253,41,396,2
5254,28,640,5
5255,192,359,7
5256,12,124,2
5257,127,978,0
5258,101,929,6
5259,74,549,8
5260,51,407,9
5261,187,484,2
5262,127,64,6
5263,18,68,8
5264,124,134,4
5265,113,61,3
5266,138,539,0
5267,86,512,7
5268,146,396,0
5269,51,306,7
5270,163,710,4
5271,150,507,5
5272,64,177,2
5273,172,749,8
5274,165,956,7
5275,56,567,4
5276,119,149,9
5277,91,180,2
5278,28,788,9
5279,169,764,6
5280,130,143,9
5281,92,825,0
5282,24,76,7
5283,164,142,0
5284,116,744,6
5285,149,616,3
5286,100,436,5
5287,96,243,3
5288,140,147,6
5289,93,111,9
5290,101,94,3
5291,169,999,4
5292,24,308,0
5293,144,278,3
5294,112,468,0
5295,38,508,2
5296,151,622,3
5297,69,244,4
5298,120,594,0
5299,144,184,5
5300,108,531,9
5301,191,886,5
5302,100,30,2
5303,171,119,9
5304,40,815,3
5305,105,520,6
5306,121,644,7
5307,96,358,8
5308,169,118,2
5309,160,269,3
5310,37,371,2
5311,95,880,4
5312,176,678,9
5313,27,816,8
5314,184,265,4
5315,112,159,1
5316,185,703,1
5317,130,359,6
5318,77,325,5
5319,30,955,0
5320,59,410,3
5321,69,117,6
5322,116,641,4
5323,44,888,7
5324,95,979,9
5325,156,851,5
5326,68,936,8
5327,166,562,7
5328,155,322,4
5329,195,480,1
5330,150,444,5
5331,189,775,7
5332,26,261,1
5333,80,184,9
5334,8,236,0
5335,10,55,8
5336,6,789,5
5337,142,122,2
5338,91,717,7
5339,46,857,4
5340,57,495,8
5341,87,874,9
5342,90,817,3
5343,173,619,8
5344,183,803,0
5345,94,36,3
5346,90,102,1
5347,27,103,0
5348,69,749,3
5349,101,445,7
5350,94,754,9
5351,56,796,5
5352,183,832,8
5353,164,481,3
5354,60,460,1
5355,39,134,0
5356,16,776,3
5357,168,371,7
5358,62,80,7
5359,74,853,5
5360,172,650,9
5361,177,828,9
5362,46,131,5
5363,36,445,9
5364,92,574,1
5365,193,807,4
5366,172,989,4
5367,95,532,3
5368,199,337,9
5369,186,24,9
5370,124,809,2
5371,28,466,6
5372,100,48,1
5373,96,28,8
5374,122,188,8
5375,124,591,8
5376,77,265,8
5377,72,40,5
5378,170,429,1
5379,40,102,2
5380,7,885,5
5381,139,864,6
5382,45,954,6
5383,75,469,4
5384,78,964,6
5385,8,57,1
5386,94,515,5
5387,67,296,2
5388,72,16,6
5389,157,565,8
5390,186,492,5
5391,93,622,5
5392,198,121,1
5393,159,959,1
5394,70,859,6
5395,82,302,7
5396,45,718,1
5397,123,993,6
5398,102,967,9
5399,26,636,5
5400,103,822,3
5401,74,119,6
5402,18,486,1
5403,49,552,6
5404,58,652,9
5405,75,467,0
5406,94,890,6
5407,123,817,9
5408,158,167,7
5409,46,57,8
5410,25,672,8
5411,24,287,1
5412,66,977,5
5413,194,812,6
5414,134,468,1
5415,193,394,1
5416,37,970,3
5417,157,840,2
5418,153,847,4
5419,39,892,7
5420,174,741,8
5421,196,667,3
5422,78,628,8
5423,78,725,7
5424,178,111,0
5425,149,885,6
5426,67,550,5
5427,40,415,2
5428,118,469,1
5429,91,571,8
5430,45,770,5
5431,12,733,0
5432,187,970,2
5433,194,854,6
5434,76,588,2
5435,162,153,7
5436,158,153,8
5437,9,530,8
5438,144,96,6
5439,51,724,6
5440,159,866,9
5441,19,59,9
5442,181,983,7
5443,85,941,3
5444,104,661,9
5445,80,141,9
5446,50,546,1
5447,116,504,5
5448,181,900,4
5449,128,85,6
5450,145,216,8
5451,37,353,7
5452,45,673,4
5453,114,752,8
5454,6,808,3
5455,14,504,5
5456,102,590,3
5457,138,137,1
5458,149,103,6
5459,105,227,0
5460,173,182,5
5461,111,430,3
5462,149,650,0
5463,188,963,9
5464,175,967,2
5465,60,202,8
5466,129,476,0
5467,159,51,1
5468,97,873,3
5469,12,761,7
5470,76,345,6
5471,20,670,4
5472,78,920,1
5473,8,673,7
5474,156,74,6
5475,170,26,8
5476,70,844,7
5477,7,320,1
5478,151,585,8
5479,13,485,5
5480,165,524,9
5481,112,165,4
5482,161,117,6
5483,162,745,5
5484,183,577,7
5485,100,107,7
5486,122,960,1
5487,151,505,7
5488,72,897,2
5489,151,543,8
5490,131,587,0
5491,155,871,1
5492,195,883,7
5493,35,806,8
5494,128,800,4
5495,16,803,0
5496,71,532,6
5497,132,630,2
5498,47,486,0
5499,174,4,8
5500,55,79,8
5501,88,653,4
5502,94,565,9
5503,170,139,6
5504,138,34,9
5505,58,66,5
5506,180,531,6
5507,13,484,6
5508,60,456,7
5509,38,839,3
5510,157,381,5
5511,160,698,5
5512,167,784,2
5513,116,567,1
5514,128,927,7
5515,86,91,3
5516,32,998,7
5517,186,204,5
5518,16,101,0
5519,132,748,8
5520,46,398,4
5521,29,170,2
5522,166,245,9
5523,174,603,2
5524,54,277,9
5525,196,321,1
5526,141,778,5
5527,97,117,8
5528,128,808,0
5529,70,118,3
5530,183,93,2
5531,32,723,7
5532,158,173,2
5533,69,264,6
5534,52,422,0
5535,88,505,3
5536,25,449,1
5537,134,226,6
5538,145,584,7
5539,96,760,6
5540,113,48,9
5541,130,425,1
5542,62,845,2
5543,70,141,1
5544,149,319,9
5545,124,64,9
5546,46,11,8
5547,77,738,0
5548,198,241,3
5549,127,344,5
5550,53,70,9
5551,189,300,1
5552,24,486,7
5553,153,738,7
5554,36,970,8
5555,115,262,9
5556,121,238,0
5557,117,150,9
5558,120,507,2
5559,107,343,7
5560,111,750,7
5561,60,188,8
5562,112,576,4
5563,118,182,5
5564,49,291,2
5565,154,426,6
5566,170,9,2
5567,168,524,8
5568,121,318,5
5569,148,569,3
5570,72,286,9
5571,101,426,8
5572,18,586,4
5573,92,863,1
5574,20,918,3
5575,46,606,8
5576,125,674,9
5577,19,954,1
5578,128,861,7
5579,154,205,2
5580,172,566,6
5581,169,667,3
5582,86,77,9
5583,88,852,2
5584,38,431,3
5585,8,620,9
5586,141,914,7
5587,183,877,1
5588,154,881,3
5589,17,911,4
5590,171,550,4
5591,56,354,5
5592,192,322,6
5593,11,388,2
5594,50,676,9
5595,62,665,1
5596,155,731,2
5597,68,539,7
5598,108,204,1
5599,146,753,8
5600,171,950,0
5601,21,382,4
5602,11,665,9
5603,52,103,6
5604,173,801,6
5605,64,835,8
5606,77,597,2
5607,59,992,8
5608,7,518,1
5609,179,456,1
5610,89,364,8
5611,81,340,9
5612,79,755,7
5613,91,361,5
5614,14,336,6
5615,30,370,7
5616,27,161,4
5617,180,300,9
5618,137,492,3
5619,107,43,3
5620,106,260,1
5621,32,812,5
5622,79,486,0
5623,93,741,7
5624,36,551,7
5625,178,841,4
5626,77,536,9
5627,26,777,6
5628,16,163,8
5629,62,811,6
5630,111,404,2
5631,139,460,9
5632,157,82,7
5633,184,20,1
5634,136,806,1
5635,68,349,9
5636,128,249,2
5637,101,331,4
5638,73,937,5
5639,72,37,0
5640,97,643,9
5641,23,983,1
5642,102,762,5
5643,84,429,5
5644,125,615,2
5645,44,496,2
5646,61,940,6
5647,70,606,9
5648,13,821,5
5649,165,728,9
5650,87,658,8
5651,194,785,3
5652,161,165,9
5653,22,145,7
5654,139,54,4
5655,140,87,5
5656,83,942,2
5657,187,251,7
5658,147,644,9
5659,59,282,1
5660,12,766,6
5661,60,918,8
5662,152,388,5
5663,7,8,1
5664,191,454,5
5665,122,256,2
5666,159,750,9
5667,177,587,8
5668,179,875,5
5669,162,932,2
5670,40,108,6
5671,102,154,6
5672,167,986,2
5673,6,549,3
5674,153,186,7
5675,147,681,6
5676,26,711,2
5677,47,975,3
5678,189,532,4
5679,26,652,0
5680,41,215,4
5681,30,360,7
5682,14,417,0
5683,69,400,8
5684,167,984,9
5685,72,176,4
5686,116,843,9
5687,156,472,6
5688,147,23,9
5689,9,497,4
5690,160,341,5
5691,62,439,7
5692,141,684,9
5693,108,860,7
5694,133,223,8
5695,113,803,3
5696,195,554,6
5697,151,800,9
5698,58,674,8
5699,149,359,1
5700,118,412,6
5701,181,343,7
5702,134,67,6
5703,187,396,3
5704,184,205,1
5705,58,85,2
5706,156,253,4
5707,78,750,7
5708,121,29,4
5709,18,449,6
5710,152,692,6
5711,83,425,9
5712,33,228,0
5713,109,605,1
5714,84,616,7
5715,58,237,7
5716,109,742,1
5717,62,794,5
5718,132,885,4
5719,114,834,3
5720,159,153,6
5721,63,316,8
5722,59,810,4
5723,160,588,1
5724,164,348,7
5725,10,919,5
5726,197,212,9
5727,184,730,0
5728,47,365,7
5729,15,778,5
5730,25,511,2
5731,82,541,0
5732,157,130,1
5733,146,757,4
5734,160,866,0
5735,173,73,4
5736,143,726,4
5737,141,765,9
5738,23,359,1
5739,156,994,7
5740,50,7,4
5741,173,924,1
5742,87,366,2
5743,174,559,1
5744,109,879,6
5745,106,613,0
5746,181,548,1
5747,6,665,6
5748,88,651,1
5749,190,146,1
5750,72,538,7
5751,101,692,3
5752,56,404,8
5753,35,667,2
5754,136,508,0
5755,56,119,5
5756,7,582,8
5757,112,953,5
5758,38,446,8
5759,100,74,4
5760,85,121,0
5761,30,154,7
5762,188,205,3
5763,152,325,1
5764,48,739,1
5765,112,560,7
5766,148,70,6
5767,69,43,5
5768,118,380,6
5769,35,610,6
5770,111,697,3
5771,160,808,4
5772,42,8,1
5773,154,491,2
5774,141,718,5
5775,29,579,2
5776,40,297,6
5777,179,887,2
5778,162,863,8
5779,41,440,4
5780,111,328,0
5781,199,765,3
5782,49,780,1
5783,85,845,8
5784,5,93,9
5785,79,576,2
5786,72,304,4
5787,113,710,1
5788,145,539,9
5789,153,104,8
5790,44,971,5
5791,164,312,8
5792,119,810,3
5793,133,481,3
5794,25,676,3
5795,13,465,3
5796,184,627,1
5797,179,919,4
5798,40,579,0
5799,141,948,1
5800,132,269,4
5801,174,229,8
5802,193,248,2
5803,71,649,6
5804,134,19,8
5805,100,992,7
5806,125,553,9
5807,64,102,2
5808,142,961,3
5809,103,419,0
5810,127,762,3
5811,180,719,1
5812,111,30,1
5813,136,189,2
5814,154,171,2
5815,181,348,3
5816,163,355,0
5817,46,974,7
5818,115,217,3
5819,64,289,5
5820,164,307,2
5821,166,809,6
5822,79,627,1
5823,149,405,2
5824,64,454,3
5825,152,836,2
5826,68,57,0
5827,52,808,5
5828,103,442,2
5829,196,818,0
5830,17,93,7
5831,157,352,3
5832,99,236,4
5833,25,180,4
5834,78,468,8
5835,43,720,2
5836,178,93,2
5837,182,371,4
5838,99,1,8
5839,147,153,4
5840,13,90,8
5841,80,194,2
5842,50,632,7
5843,85,47,8
5844,155,883,7
5845,167,511,8
5846,164,386,3
5847,7,56,5
5848,106,808,7
5849,109,740,0
5850,132,600,8
5851,92,273,9
5852,144,590,4
5853,65,100,7
5854,113,766,2
5855,157,352,7
5856,72,754,9
5857,101,171,0
5858,133,823,7
5859,105,303,0
5860,37,16,9
5861,187,103,2
5862,181,202,5
5863,53,69,7
5864,140,53,8
5865,194,14,2
5866,195,104,7
5867,72,175,8
5868,115,708,8
5869,163,417,0
5870,199,102,6
5871,50,715,7
5872,111,554,9
5873,51,688,7
5874,106,999,3
5875,11,608,9
5876,142,619,7
5877,43,837,3
5878,75,336,9
5879,182,473,0
5880,8,63,1
5881,69,405,0
5882,28,188,5
5883,153,895,0
5884,112,601,8
5885,170,681,5
5886,10,546,2
5887,33,588,0
5888,187,231,7
5889,70,948,3
5890,170,944,6
5891,179,708,5
5892,144,917,6
5893,149,358,9
5894,158,802,4
5895,49,69,0
5896,158,109,2
5897,25,840,3
5898,48,342,6
5899,174,560,3
5900,121,488,3
5901,89,876,7
5902,82,92,3
5903,39,815,7
5904,122,394,9
5905,20,804,4
5906,145,304,0
5907,116,889,4
5908,41,911,0
5909,194,374,3
5910,75,452,1
5911,164,18,3
5912,190,220,4
5913,123,285,8
5914,6,329,3
5915,112,158,1
5916,180,971,2
5917,186,274,0
5918,69,732,8
5919,76,340,2
5920,49,966,6
5921,39,601,9
5922,37,5,5
5923,154,556,5
5924,95,573,0
5925,178,733,3
5926,26,852,0
5927,11,18,5
5928,194,540,4
5929,175,339,3
5930,101,47,8
5931,116,874,7
5932,186,41,3
5933,11,462,9
5934,83,379,9
5935,187,70,5
5936,136,705,9
5937,120,760,0
5938,79,817,1
5939,27,378,9
5940,173,888,8
5941,75,958,7
5942,51,829,7
5943,61,239,9
5944,49,126,5
5945,198,547,3
5946,193,393,8
5947,21,868,3
5948,156,949,4
5949,51,170,6
5950,177,15,3
5951,191,328,1
5952,100,48,6
5953,39,203,0
5954,128,429,9
5955,130,859,6
5956,69,654,7
5957,151,516,5
5958,155,708,1
5959,84,635,0
5960,164,707,4
5961,167,438,9
5962,173,135,7
5963,86,245,7
5964,12,953,9
5965,144,53,3
5966,104,4,2
5967,131,978,8
5968,98,171,6
5969,40,730,9
5970,180,774,4
5971,182,759,3
5972,138,261,8
5973,123,55,7
5974,178,146,7
5975,80,376,3
5976,59,805,3
5977,35,352,0
5978,158,992,7
5979,71,957,1
5980,127,836,0
5981,112,335,8
5982,132,814,8
5983,126,905,2
5984,108,50,2
5985,115,6,2
5986,13,15,5
5987,139,541,7
5988,123,573,2
5989,19,676,2
5990,75,653,1
5991,108,943,3
5992,131,359,2
5993,140,272,8
5994,43,391,2
5995,143,396,2
5996,125,668,8
5997,53,322,4
5998,94,711,8
5999,85,479,1
6000,76,900,9
6001,132,74,0
6002,135,957,4
6003,191,163,7
6004,105,930,4
6005,110,220,9
6006,160,945,8
6007,46,4,0
6008,179,780,7
6009,97,535,9
6010,14,82,9
6011,35,503,7
6012,66,344,6
6013,153,350,2
6014,62,280,7
6015,9,904,5
6016,10,279,2
6017,195,869,9
6018,187,795,2
6019,186,949,1
6020,182,453,2
6021,65,597,7
6022,91,273,3
6023,187,692,2
6024,19,200,6
6025,167,59,5
6026,68,708,6
6027,165,928,3
6028,51,392,3
6029,87,434,2
6030,19,82,8
6031,120,814,1
6032,150,52,3
6033,154,324,2
6034,7,945,3
6035,118,188,6
6036,6,901,2
6037,121,476,4
6038,175,296,3
6039,177,573,8
6040,112,668,5
6041,141,754,9
6042,48,180,1
6043,170,33,2
6044,109,149,3
6045,112,123,8
6046,21,82,4
6047,63,475,3
6048,54,37,2
6049,66,386,4
6050,14,436,8
6051,28,431,2
6052,110,409,4
6053,192,281,3
6054,140,708,4
6055,151,502,6
6056,143,667,5
6057,176,403,4
6058,145,947,3
6059,112,420,9
6060,6,936,3
6061,109,952,5
6062,181,905,2
6063,195,95,6
6064,109,467,4
6065,199,845,7
6066,21,828,5
6067,38,187,3
6068,47,732,7
6069,167,606,1
6070,178,500,4
6071,119,102,9
6072,62,859,4
6073,92,438,1
6074,99,480,9
6075,82,258,1
6076,188,191,5
6077,174,581,7
6078,148,842,2
6079,96,252,9
6080,191,25,1
6081,170,16,5
6082,158,920,4
6083,26,318,5
6084,156,154,7
6085,66,652,5
6086,164,13,3
6087,197,127,5
6088,162,590,6
6089,145,531,8
6090,111,48,6
6091,181,87,7
6092,184,231,7
6093,16,170,0
6094,168,72,1
6095,188,52,4
6096,103,217,8
6097,68,597,1
6098,122,339,8
6099,5,204,3
6100,153,383,1
6101,147,262,9
6102,101,610,6
6103,64,534,4
6104,126,830,2
6105,83,994,5
6106,147,792,0
6107,145,641,2
6108,182,737,4
6109,35,985,4
6110,132,859,5
6111,149,444,7
6112,68,278,1
6113,133,118,3
6114,44,542,5
6115,157,780,4
6116,182,309,9
6117,94,978,8
6118,172,806,8
6119,92,231,7
6120,112,10,9
6121,83,577,2
6122,113,477,0
6123,130,116,6
6124,31,797,1
6125,15,64,7
6126,108,138,8
6127,15,72,7
6128,54,691,0
6129,77,862,1
6130,73,57,9
6131,114,860,2
6132,124,525,6
6133,126,205,4
6134,122,447,9
6135,19,520,8
6136,42,815,5
6137,122,128,8
6138,107,551,9
6139,31,765,0
6140,141,825,9
6141,184,957,0
6142,94,473,5
6143,165,982,9
6144,21,837,0
6145,164,986,1
6146,33,468,9
6147,30,697,3
6148,163,676,1
6149,126,814,9
6150,120,801,3
6151,154,18,0
6152,101,832,3
6153,20,496,8
6154,84,995,0
6155,34,954,7
6156,15,849,3
6157,180,513,8
6158,114,402,9
6159,148,463,4
6160,65,358,8
6161,6,110,5
6162,82,738,8
6163,19,986,2
6164,28,612,5
6165,40,558,4
6166,70,922,4
6167,51,775,9
6168,162,882,3
6169,105,98,1
6170,116,736,9
6171,142,506,1
6172,170,622,2
6173,138,118,6
6174,52,595,4
6175,183,579,7
6176,22,112,3
6177,90,229,6
6178,31,759,1
6179,60,420,3
6180,105,621,2
6181,141,205,8
6182,115,406,2
6183,62,68,8
6184,152,949,7
6185,132,13,8
6186,159,555,6
6187,164,283,8
6188,16,205,2
6189,87,864,7
6190,102,594,7
6191,127,261,1
6192,169,142,5
6193,145,168,5
6194,99,83,4
6195,142,369,7
6196,146,195,1
6197,160,589,3
6198,19,239,5
6199,133,292,3
6200,163,725,1
6201,73,56,9
6202,136,72,8
6203,52,960,5
6204,32,644,8
6205,118,729,5
6206,65,797,0
6207,73,960,6
6208,199,465,8
6209,86,737,5
6210,24,274,4
6211,101,155,2
6212,35,791,8
6213,15,711,9
6214,133,752,5
6215,91,138,2
6216,52,649,2
6217,29,820,2
6218,49,389,7
6219,7,319,6
6220,8,270,9
6221,118,281,5
6222,135,864,5
6223,123,77,0
6224,167,148,7
6225,182,315,4
6226,68,226,6
6227,45,364,5
6228,137,798,1
6229,115,609,7
6230,199,10,0
6231,162,340,4
6232,7,8,5
6233,112,902,5
6234,17,804,9
6235,198,154,7
6236,171,899,4
6237,53,637,1
6238,132,205,8
6239,161,740,4
6240,75,562,9
6241,168,818,2
6242,106,600,2
6243,68,633,0
6244,27,789,2
6245,11,262,9
6246,199,134,5
6247,191,303,2
6248,176,262,1
6249,150,643,7
6250,34,919,4
6251,77,818,8
6252,60,841,0
6253,14,146,3
6254,56,651,3
6255,161,188,9
6256,82,623,6
6257,74,988,4
6258,73,899,1
6259,128,47,2
6260,123,485,7
6261,25,369,1
6262,8,829,5
6263,138,216,2
6264,48,31,5
6265,199,43,5
6266,69,483,5
6267,169,553,4
6268,159,555,9
6269,104,960,3
6270,177,942,0
6271,177,774,8
6272,39,574,3
6273,9,33,0
6274,133,46,3
6275,164,979,8
6276,131,858,5
6277,136,152,1
6278,70,226,8
6279,54,992,5
6280,87,323,1
6281,178,167,5
6282,90,137,9
6283,125,867,3
6284,124,501,3
6285,199,585,0
6286,119,389,5
6287,140,112,5
6288,123,374,9
6289,157,868,2
6290,114,799,1
6291,79,874,8
6292,30,500,0
6293,199,214,4
6294,114,632,2
6295,187,542,2
6296,140,921,5
6297,25,170,1
6298,69,280,1
6299,66,710,9
6300,89,66,0
6301,170,644,3
6302,58,744,1
6303,31,364,2
6304,129,865,1
6305,125,991,1
6306,101,742,0
6307,115,43,3
6308,10,582,0
6309,71,704,8
6310,148,892,0
6311,199,740,4
6312,67,701,4
6313,17,683,2
6314,169,345,2
6315,7,839,8
6316,149,48,6
6317,80,785,1
6318,184,413,1
6319,45,650,8
6320,163,355,6
